game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,0,0.0003609657287597656,1.0,TabularQLearning,0.00018405914306640625,0.0,0.0005450248718261719
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,10,0.0003769397735595703,5.0,TabularQLearning,0.00046896934509277344,-3.0,0.007295131683349609
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,20,0.00044989585876464844,11.0,TabularQLearning,0.0003731250762939453,-6.0,0.014502763748168945
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,30,0.0003421306610107422,17.0,TabularQLearning,0.00041866302490234375,-9.0,0.02314019203186035
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,40,0.00045609474182128906,22.0,TabularQLearning,0.00034236907958984375,-10.0,0.031215429306030273
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,50,0.0004730224609375,25.0,TabularQLearning,0.00033211708068847656,-13.0,0.03978466987609863
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,60,0.00036978721618652344,33.0,TabularQLearning,0.00034689903259277344,-15.0,0.04682445526123047
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,70,0.00039386749267578125,38.0,TabularQLearning,0.00032901763916015625,-16.0,0.05450153350830078
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,80,0.000507354736328125,46.0,TabularQLearning,0.00033473968505859375,-18.0,0.06377243995666504
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,90,0.0004177093505859375,53.0,TabularQLearning,0.00039315223693847656,-21.0,0.07489871978759766
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,100,0.0005838871002197266,60.0,TabularQLearning,0.00032806396484375,-23.0,0.08620500564575195
TicTacToe,TabularQLearning_VS_TabularQLearning,1000,TabularQLearning,110,0.0008351802825927734,64.0,TabularQLearning,0.0006799697875976562,-28.0,0.1003258228302002
