game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_TabularQLearning,1000,Random,0,5.650520324707031e-05,0.0,TabularQLearning,0.0003199577331542969,0.0,0.0003764629364013672
TicTacToe,Random_VS_TabularQLearning,1000,Random,10,2.09808349609375e-05,5.0,TabularQLearning,0.0002961158752441406,-5.0,0.0041425228118896484
TicTacToe,Random_VS_TabularQLearning,1000,Random,20,2.9325485229492188e-05,10.0,TabularQLearning,0.000370025634765625,-10.0,0.007685184478759766
TicTacToe,Random_VS_TabularQLearning,1000,Random,30,1.9311904907226562e-05,17.0,TabularQLearning,0.0002532005310058594,-12.0,0.012555122375488281
TicTacToe,Random_VS_TabularQLearning,1000,Random,40,2.765655517578125e-05,25.0,TabularQLearning,0.000476837158203125,-13.0,0.01652812957763672
TicTacToe,Random_VS_TabularQLearning,1000,Random,50,1.9311904907226562e-05,29.0,TabularQLearning,0.0003383159637451172,-18.0,0.02129840850830078
TicTacToe,Random_VS_TabularQLearning,1000,Random,60,1.8358230590820312e-05,35.0,TabularQLearning,0.00034737586975097656,-20.0,0.025285720825195312
TicTacToe,Random_VS_TabularQLearning,1000,Random,70,3.886222839355469e-05,40.0,TabularQLearning,0.0007305145263671875,-23.0,0.029953479766845703
TicTacToe,Random_VS_TabularQLearning,1000,Random,80,2.5987625122070312e-05,46.0,TabularQLearning,0.0005199909210205078,-26.0,0.03570437431335449
TicTacToe,Random_VS_TabularQLearning,1000,Random,90,3.2901763916015625e-05,51.0,TabularQLearning,0.0006477832794189453,-29.0,0.04255390167236328
TicTacToe,Random_VS_TabularQLearning,1000,Random,100,1.6689300537109375e-05,57.0,TabularQLearning,0.00030112266540527344,-32.0,0.04808330535888672
TicTacToe,Random_VS_TabularQLearning,1000,Random,110,2.4080276489257812e-05,64.0,TabularQLearning,0.0003712177276611328,-34.0,0.053671836853027344
TicTacToe,Random_VS_TabularQLearning,1000,Random,120,1.7642974853515625e-05,71.0,TabularQLearning,0.0002300739288330078,-37.0,0.05721640586853027
TicTacToe,Random_VS_TabularQLearning,1000,Random,130,3.504753112792969e-05,75.0,TabularQLearning,0.00033974647521972656,-38.0,0.06164908409118652
TicTacToe,Random_VS_TabularQLearning,1000,Random,140,2.6702880859375e-05,79.0,TabularQLearning,0.0004870891571044922,-41.0,0.06539320945739746
TicTacToe,Random_VS_TabularQLearning,1000,Random,150,2.765655517578125e-05,84.0,TabularQLearning,0.0005021095275878906,-46.0,0.06908440589904785
TicTacToe,Random_VS_TabularQLearning,1000,Random,160,1.7881393432617188e-05,86.0,TabularQLearning,0.0003314018249511719,-50.0,0.07334208488464355
TicTacToe,Random_VS_TabularQLearning,1000,Random,170,2.5987625122070312e-05,94.0,TabularQLearning,0.0002911090850830078,-52.0,0.07697606086730957
TicTacToe,Random_VS_TabularQLearning,1000,Random,180,1.3589859008789062e-05,100.0,TabularQLearning,0.0002238750457763672,-56.0,0.08057045936584473
TicTacToe,Random_VS_TabularQLearning,1000,Random,190,2.86102294921875e-05,107.0,TabularQLearning,0.0004570484161376953,-58.0,0.08472418785095215
TicTacToe,Random_VS_TabularQLearning,1000,Random,200,1.811981201171875e-05,111.0,TabularQLearning,0.0003352165222167969,-63.0,0.08867883682250977
TicTacToe,Random_VS_TabularQLearning,1000,Random,210,1.2874603271484375e-05,117.0,TabularQLearning,0.00028324127197265625,-66.0,0.09285783767700195
TicTacToe,Random_VS_TabularQLearning,1000,Random,220,3.218650817871094e-05,123.0,TabularQLearning,0.0004565715789794922,-70.0,0.09706354141235352
TicTacToe,Random_VS_TabularQLearning,1000,Random,230,1.6927719116210938e-05,133.0,TabularQLearning,0.0002810955047607422,-70.0,0.10104703903198242
TicTacToe,Random_VS_TabularQLearning,1000,Random,240,1.9788742065429688e-05,139.0,TabularQLearning,0.0003101825714111328,-74.0,0.10540890693664551
TicTacToe,Random_VS_TabularQLearning,1000,Random,250,2.47955322265625e-05,142.0,TabularQLearning,0.0005044937133789062,-81.0,0.1103053092956543
TicTacToe,Random_VS_TabularQLearning,1000,Random,260,1.6927719116210938e-05,148.0,TabularQLearning,0.0004508495330810547,-85.0,0.11479902267456055
TicTacToe,Random_VS_TabularQLearning,1000,Random,270,2.2411346435546875e-05,153.0,TabularQLearning,0.0004341602325439453,-88.0,0.11920022964477539
TicTacToe,Random_VS_TabularQLearning,1000,Random,280,1.7881393432617188e-05,158.0,TabularQLearning,0.0003960132598876953,-91.0,0.12316274642944336
TicTacToe,Random_VS_TabularQLearning,1000,Random,290,1.811981201171875e-05,166.0,TabularQLearning,0.0002942085266113281,-93.0,0.12731289863586426
TicTacToe,Random_VS_TabularQLearning,1000,Random,300,1.8835067749023438e-05,170.0,TabularQLearning,0.0004210472106933594,-97.0,0.1313331127166748
TicTacToe,Random_VS_TabularQLearning,1000,Random,310,1.2874603271484375e-05,176.0,TabularQLearning,0.0003612041473388672,-101.0,0.13543939590454102
TicTacToe,Random_VS_TabularQLearning,1000,Random,320,2.1696090698242188e-05,180.0,TabularQLearning,0.00046253204345703125,-105.0,0.1399245262145996
TicTacToe,Random_VS_TabularQLearning,1000,Random,330,1.7642974853515625e-05,186.0,TabularQLearning,0.00042819976806640625,-108.0,0.14392614364624023
TicTacToe,Random_VS_TabularQLearning,1000,Random,340,1.3113021850585938e-05,193.0,TabularQLearning,0.00028443336486816406,-111.0,0.14783334732055664
TicTacToe,Random_VS_TabularQLearning,1000,Random,350,2.2649765014648438e-05,198.0,TabularQLearning,0.0004830360412597656,-115.0,0.15232086181640625
TicTacToe,Random_VS_TabularQLearning,1000,Random,360,2.4318695068359375e-05,203.0,TabularQLearning,0.000408172607421875,-118.0,0.1571509838104248
TicTacToe,Random_VS_TabularQLearning,1000,Random,370,2.574920654296875e-05,208.0,TabularQLearning,0.0005061626434326172,-123.0,0.1613597869873047
TicTacToe,Random_VS_TabularQLearning,1000,Random,380,3.504753112792969e-05,212.0,TabularQLearning,0.0010840892791748047,-128.0,0.16651511192321777
TicTacToe,Random_VS_TabularQLearning,1000,Random,390,2.6941299438476562e-05,219.0,TabularQLearning,0.00035309791564941406,-131.0,0.1801290512084961
TicTacToe,Random_VS_TabularQLearning,1000,Random,400,2.002716064453125e-05,227.0,TabularQLearning,0.0004570484161376953,-133.0,0.18494510650634766
TicTacToe,Random_VS_TabularQLearning,1000,Random,410,2.3603439331054688e-05,231.0,TabularQLearning,0.00045609474182128906,-138.0,0.18916916847229004
TicTacToe,Random_VS_TabularQLearning,1000,Random,420,1.7881393432617188e-05,236.0,TabularQLearning,0.0004115104675292969,-141.0,0.1937861442565918
TicTacToe,Random_VS_TabularQLearning,1000,Random,430,2.3126602172851562e-05,242.0,TabularQLearning,0.0002944469451904297,-145.0,0.19781136512756348
TicTacToe,Random_VS_TabularQLearning,1000,Random,440,1.7642974853515625e-05,248.0,TabularQLearning,0.0004088878631591797,-149.0,0.20270586013793945
TicTacToe,Random_VS_TabularQLearning,1000,Random,450,2.3126602172851562e-05,254.0,TabularQLearning,0.000484466552734375,-151.0,0.2071824073791504
TicTacToe,Random_VS_TabularQLearning,1000,Random,460,2.09808349609375e-05,259.0,TabularQLearning,0.0004210472106933594,-155.0,0.2115178108215332
TicTacToe,Random_VS_TabularQLearning,1000,Random,470,1.1444091796875e-05,265.0,TabularQLearning,0.0003790855407714844,-158.0,0.2160794734954834
TicTacToe,Random_VS_TabularQLearning,1000,Random,480,2.2172927856445312e-05,272.0,TabularQLearning,0.00041174888610839844,-160.0,0.22089242935180664
TicTacToe,Random_VS_TabularQLearning,1000,Random,490,2.5272369384765625e-05,276.0,TabularQLearning,0.0004889965057373047,-165.0,0.22574567794799805
TicTacToe,Random_VS_TabularQLearning,1000,Random,500,1.811981201171875e-05,280.0,TabularQLearning,0.0004265308380126953,-169.0,0.23114395141601562
TicTacToe,Random_VS_TabularQLearning,1000,Random,510,1.9073486328125e-05,287.0,TabularQLearning,0.00027370452880859375,-172.0,0.2356715202331543
TicTacToe,Random_VS_TabularQLearning,1000,Random,520,2.5510787963867188e-05,294.0,TabularQLearning,0.0004978179931640625,-175.0,0.24046111106872559
TicTacToe,Random_VS_TabularQLearning,1000,Random,530,2.0742416381835938e-05,299.0,TabularQLearning,0.0004317760467529297,-178.0,0.2458641529083252
