game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
WindJammers,Random_VS_Random,1000,Random,0,0.014319181442260742,-4.0,Random,0.011354207992553711,4.0,0.025673389434814453
WindJammers,Random_VS_Random,1000,Random,10,0.01965165138244629,10.0,Random,0.01713395118713379,-10.0,0.3115885257720947
WindJammers,Random_VS_Random,1000,Random,20,0.01474905014038086,-41.0,Random,0.011688470840454102,41.0,0.6158270835876465
WindJammers,Random_VS_Random,1000,Random,30,0.01418614387512207,-70.0,Random,0.011397123336791992,70.0,0.8916809558868408
WindJammers,Random_VS_Random,1000,Random,40,0.0175778865814209,-84.0,Random,0.014174461364746094,84.0,1.3043982982635498
WindJammers,Random_VS_Random,1000,Random,50,0.014479398727416992,-80.0,Random,0.012232780456542969,80.0,1.61899995803833
WindJammers,Random_VS_Random,1000,Random,60,0.020389795303344727,-44.0,Random,0.01406407356262207,44.0,1.9000937938690186
WindJammers,Random_VS_Random,1000,Random,70,0.01518869400024414,-48.0,Random,0.012246370315551758,48.0,2.2212517261505127
WindJammers,Random_VS_Random,1000,Random,80,0.021685361862182617,-29.0,Random,0.015268564224243164,29.0,2.5292282104492188
WindJammers,Random_VS_Random,1000,Random,90,0.016988039016723633,-64.0,Random,0.013510704040527344,64.0,2.835357427597046
WindJammers,Random_VS_Random,1000,Random,100,0.01782369613647461,-17.0,Random,0.014407634735107422,17.0,3.1585652828216553
WindJammers,Random_VS_Random,1000,Random,110,0.015111446380615234,2.0,Random,0.012266159057617188,-2.0,3.4538934230804443
WindJammers,Random_VS_Random,1000,Random,120,0.013807058334350586,12.0,Random,0.01159524917602539,-12.0,3.7629594802856445
WindJammers,Random_VS_Random,1000,Random,130,0.018587112426757812,72.0,Random,0.015619516372680664,-72.0,4.052595138549805
WindJammers,Random_VS_Random,1000,Random,140,0.015422821044921875,-13.0,Random,0.011876344680786133,13.0,4.36033034324646
WindJammers,Random_VS_Random,1000,Random,150,0.014321327209472656,-27.0,Random,0.01174473762512207,27.0,4.625730037689209
WindJammers,Random_VS_Random,1000,Random,160,0.014791250228881836,-72.0,Random,0.011979341506958008,72.0,4.9017250537872314
WindJammers,Random_VS_Random,1000,Random,170,0.015781641006469727,-13.0,Random,0.01322317123413086,13.0,5.201256275177002
WindJammers,Random_VS_Random,1000,Random,180,0.021268606185913086,-36.0,Random,0.015534400939941406,36.0,5.502807378768921
WindJammers,Random_VS_Random,1000,Random,190,0.019271135330200195,-119.0,Random,0.014691829681396484,119.0,5.932376384735107
WindJammers,Random_VS_Random,1000,Random,200,0.020585060119628906,-101.0,Random,0.018898725509643555,101.0,6.304647922515869
WindJammers,Random_VS_Random,1000,Random,210,0.01695847511291504,-165.0,Random,0.013683795928955078,165.0,6.624377250671387
WindJammers,Random_VS_Random,1000,Random,220,0.016162633895874023,-71.0,Random,0.013634204864501953,71.0,7.093106746673584
WindJammers,Random_VS_Random,1000,Random,230,0.01994180679321289,-38.0,Random,0.017154455184936523,38.0,7.431235074996948
WindJammers,Random_VS_Random,1000,Random,240,0.020199298858642578,-7.0,Random,0.016284942626953125,7.0,7.754858016967773
WindJammers,Random_VS_Random,1000,Random,250,0.014735937118530273,-48.0,Random,0.01190185546875,48.0,8.092993259429932
WindJammers,Random_VS_Random,1000,Random,260,0.014248371124267578,-158.0,Random,0.011394739151000977,158.0,8.399533987045288
WindJammers,Random_VS_Random,1000,Random,270,0.02786731719970703,-226.0,Random,0.014408588409423828,226.0,8.73724102973938
WindJammers,Random_VS_Random,1000,Random,280,0.017605066299438477,-363.0,Random,0.017667770385742188,363.0,9.032269477844238
WindJammers,Random_VS_Random,1000,Random,290,0.021312475204467773,-267.0,Random,0.0166018009185791,267.0,9.335701942443848
WindJammers,Random_VS_Random,1000,Random,300,0.019945859909057617,-360.0,Random,0.015096187591552734,360.0,9.669637203216553
WindJammers,Random_VS_Random,1000,Random,310,0.027042150497436523,-438.0,Random,0.05037426948547363,438.0,10.219278335571289
WindJammers,Random_VS_Random,1000,Random,320,0.01728034019470215,-418.0,Random,0.013592243194580078,418.0,10.654497861862183
WindJammers,Random_VS_Random,1000,Random,330,0.014957904815673828,-407.0,Random,0.013089895248413086,407.0,10.970409154891968
WindJammers,Random_VS_Random,1000,Random,340,0.016985177993774414,-453.0,Random,0.013778448104858398,453.0,11.249822616577148
WindJammers,Random_VS_Random,1000,Random,350,0.014893531799316406,-495.0,Random,0.011871099472045898,495.0,11.542650699615479
WindJammers,Random_VS_Random,1000,Random,360,0.012917041778564453,-568.0,Random,0.010758161544799805,568.0,11.794028520584106
WindJammers,Random_VS_Random,1000,Random,370,0.013426780700683594,-574.0,Random,0.01087045669555664,574.0,12.045105457305908
WindJammers,Random_VS_Random,1000,Random,380,0.021181583404541016,-596.0,Random,0.02056574821472168,596.0,12.350339889526367
WindJammers,Random_VS_Random,1000,Random,390,0.015691518783569336,-577.0,Random,0.01259469985961914,577.0,12.659180879592896
WindJammers,Random_VS_Random,1000,Random,400,0.014648199081420898,-622.0,Random,0.011881113052368164,622.0,12.925132036209106
WindJammers,Random_VS_Random,1000,Random,410,0.014259815216064453,-511.0,Random,0.011906147003173828,511.0,13.202860593795776
WindJammers,Random_VS_Random,1000,Random,420,0.024525165557861328,-556.0,Random,0.017323970794677734,556.0,13.496444940567017
WindJammers,Random_VS_Random,1000,Random,430,0.014214754104614258,-536.0,Random,0.011547088623046875,536.0,13.767023801803589
WindJammers,Random_VS_Random,1000,Random,440,0.014723777770996094,-523.0,Random,0.01190185546875,523.0,14.023636817932129
WindJammers,Random_VS_Random,1000,Random,450,0.02120661735534668,-568.0,Random,0.016118764877319336,568.0,14.302974700927734
WindJammers,Random_VS_Random,1000,Random,460,0.019006013870239258,-607.0,Random,0.013930559158325195,607.0,14.645884037017822
WindJammers,Random_VS_Random,1000,Random,470,0.01412510871887207,-634.0,Random,0.011553525924682617,634.0,14.91065526008606
WindJammers,Random_VS_Random,1000,Random,480,0.015198230743408203,-542.0,Random,0.012603282928466797,542.0,15.184928178787231
WindJammers,Random_VS_Random,1000,Random,490,0.01503443717956543,-545.0,Random,0.012134075164794922,545.0,15.477534532546997
WindJammers,Random_VS_Random,1000,Random,500,0.014360427856445312,-467.0,Random,0.011414766311645508,467.0,15.736527919769287
WindJammers,Random_VS_Random,1000,Random,510,0.014518022537231445,-420.0,Random,0.012204647064208984,420.0,16.000574111938477
WindJammers,Random_VS_Random,1000,Random,520,0.014096260070800781,-474.0,Random,0.011722087860107422,474.0,16.255457639694214
WindJammers,Random_VS_Random,1000,Random,530,0.014231443405151367,-465.0,Random,0.011759042739868164,465.0,16.51429295539856
WindJammers,Random_VS_Random,1000,Random,540,0.014448881149291992,-472.0,Random,0.01164102554321289,472.0,16.78217101097107
WindJammers,Random_VS_Random,1000,Random,550,0.01481175422668457,-426.0,Random,0.011970758438110352,426.0,17.040766716003418
WindJammers,Random_VS_Random,1000,Random,560,0.013753652572631836,-483.0,Random,0.011499643325805664,483.0,17.306617259979248
WindJammers,Random_VS_Random,1000,Random,570,0.014743566513061523,-477.0,Random,0.01194906234741211,477.0,17.580620050430298
WindJammers,Random_VS_Random,1000,Random,580,0.014457464218139648,-498.0,Random,0.01147317886352539,498.0,17.84799814224243
WindJammers,Random_VS_Random,1000,Random,590,0.014422893524169922,-435.0,Random,0.011461496353149414,435.0,18.109843254089355
WindJammers,Random_VS_Random,1000,Random,600,0.01418614387512207,-453.0,Random,0.011478185653686523,453.0,18.374733686447144
WindJammers,Random_VS_Random,1000,Random,610,0.014174938201904297,-485.0,Random,0.01140737533569336,485.0,18.63737988471985
WindJammers,Random_VS_Random,1000,Random,620,0.015010356903076172,-497.0,Random,0.012435436248779297,497.0,18.898093938827515
WindJammers,Random_VS_Random,1000,Random,630,0.014551162719726562,-517.0,Random,0.012306690216064453,517.0,19.162048816680908
WindJammers,Random_VS_Random,1000,Random,640,0.014365911483764648,-644.0,Random,0.011884689331054688,644.0,19.421504974365234
WindJammers,Random_VS_Random,1000,Random,650,0.014928102493286133,-662.0,Random,0.011545419692993164,662.0,19.68043065071106
WindJammers,Random_VS_Random,1000,Random,660,0.014487981796264648,-639.0,Random,0.011655092239379883,639.0,19.943678617477417
WindJammers,Random_VS_Random,1000,Random,670,0.015045642852783203,-673.0,Random,0.012462615966796875,673.0,20.202533960342407
WindJammers,Random_VS_Random,1000,Random,680,0.014121055603027344,-649.0,Random,0.011278867721557617,649.0,20.463625192642212
WindJammers,Random_VS_Random,1000,Random,690,0.014037847518920898,-664.0,Random,0.01146078109741211,664.0,20.730680227279663
WindJammers,Random_VS_Random,1000,Random,700,0.014332294464111328,-616.0,Random,0.011587381362915039,616.0,20.98809242248535
WindJammers,Random_VS_Random,1000,Random,710,0.013869047164916992,-645.0,Random,0.011220693588256836,645.0,21.246983766555786
WindJammers,Random_VS_Random,1000,Random,720,0.014617443084716797,-680.0,Random,0.011957168579101562,680.0,21.50422716140747
WindJammers,Random_VS_Random,1000,Random,730,0.015538692474365234,-736.0,Random,0.012501716613769531,736.0,21.792848825454712
WindJammers,Random_VS_Random,1000,Random,740,0.014736175537109375,-786.0,Random,0.011864423751831055,786.0,22.055808782577515
WindJammers,Random_VS_Random,1000,Random,750,0.014614582061767578,-871.0,Random,0.014963150024414062,871.0,22.32343339920044
WindJammers,Random_VS_Random,1000,Random,760,0.016345977783203125,-858.0,Random,0.012537240982055664,858.0,22.586768627166748
WindJammers,Random_VS_Random,1000,Random,770,0.014019489288330078,-811.0,Random,0.011150598526000977,811.0,22.84963583946228
WindJammers,Random_VS_Random,1000,Random,780,0.014550447463989258,-776.0,Random,0.011799812316894531,776.0,23.122993230819702
WindJammers,Random_VS_Random,1000,Random,790,0.01457834243774414,-710.0,Random,0.011933326721191406,710.0,23.389225244522095
WindJammers,Random_VS_Random,1000,Random,800,0.014693498611450195,-725.0,Random,0.011888504028320312,725.0,23.65216326713562
WindJammers,Random_VS_Random,1000,Random,810,0.05441880226135254,-735.0,Random,0.028385400772094727,735.0,23.970080375671387
WindJammers,Random_VS_Random,1000,Random,820,0.01440739631652832,-728.0,Random,0.011563539505004883,728.0,24.23608708381653
WindJammers,Random_VS_Random,1000,Random,830,0.014467954635620117,-764.0,Random,0.011793136596679688,764.0,24.495228052139282
WindJammers,Random_VS_Random,1000,Random,840,0.014295578002929688,-866.0,Random,0.011407613754272461,866.0,24.757791757583618
WindJammers,Random_VS_Random,1000,Random,850,0.022719621658325195,-863.0,Random,0.014784812927246094,863.0,25.029741764068604
WindJammers,Random_VS_Random,1000,Random,860,0.020590543746948242,-868.0,Random,0.017846345901489258,868.0,25.329740285873413
WindJammers,Random_VS_Random,1000,Random,870,0.01618027687072754,-929.0,Random,0.013573646545410156,929.0,25.63867163658142
WindJammers,Random_VS_Random,1000,Random,880,0.014665365219116211,-1018.0,Random,0.01169586181640625,1018.0,25.972284078598022
WindJammers,Random_VS_Random,1000,Random,890,0.016949176788330078,-973.0,Random,0.013384819030761719,973.0,26.29167413711548
WindJammers,Random_VS_Random,1000,Random,900,0.014952421188354492,-925.0,Random,0.012234926223754883,925.0,26.55787229537964
WindJammers,Random_VS_Random,1000,Random,910,0.018639087677001953,-928.0,Random,0.016393661499023438,928.0,26.86326837539673
WindJammers,Random_VS_Random,1000,Random,920,0.014593362808227539,-1047.0,Random,0.012158632278442383,1047.0,27.129483461380005
WindJammers,Random_VS_Random,1000,Random,930,0.014827728271484375,-1081.0,Random,0.012104988098144531,1081.0,27.402442455291748
WindJammers,Random_VS_Random,1000,Random,940,0.019969940185546875,-1017.0,Random,0.015850067138671875,1017.0,27.730396270751953
WindJammers,Random_VS_Random,1000,Random,950,0.014287471771240234,-1032.0,Random,0.011561155319213867,1032.0,27.997979879379272
WindJammers,Random_VS_Random,1000,Random,960,0.013163328170776367,-1032.0,Random,0.01078486442565918,1032.0,28.251997470855713
WindJammers,Random_VS_Random,1000,Random,970,0.014679908752441406,-1044.0,Random,0.012110233306884766,1044.0,28.502284049987793
WindJammers,Random_VS_Random,1000,Random,980,0.02084183692932129,-1041.0,Random,0.014008522033691406,1041.0,28.76983880996704
