game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,0,7.62939453125e-05,1.0,PPOWithMultipleTrajectoriesMultiOutputs,0.10814666748046875,0.0,0.10822296142578125
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,1000,3.647804260253906e-05,557.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0037767887115478516,-319.0,4.666897296905518
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,2000,3.075599670410156e-05,1098.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004372119903564453,-631.0,9.91118836402893
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,3000,4.172325134277344e-05,1646.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0038721561431884766,-962.0,15.181408405303955
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,4000,6.031990051269531e-05,2259.0,PPOWithMultipleTrajectoriesMultiOutputs,0.006618022918701172,-1219.0,20.42255449295044
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,5000,4.6253204345703125e-05,2901.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003881692886352539,-1477.0,26.740045070648193
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,6000,2.4080276489257812e-05,3534.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003851652145385742,-1752.0,32.117462158203125
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,7000,2.0503997802734375e-05,4159.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0028150081634521484,-2039.0,36.37568116188049
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,8000,5.888938903808594e-05,4817.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004445791244506836,-2300.0,40.01311254501343
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,9000,5.2928924560546875e-05,5451.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004555702209472656,-2592.0,45.148681640625
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,10000,2.002716064453125e-05,6097.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0028319358825683594,-2865.0,50.33495378494263
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,11000,3.0279159545898438e-05,6739.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004318714141845703,-3129.0,54.02993059158325
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,12000,2.5987625122070312e-05,7398.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0038437843322753906,-3367.0,57.62714123725891
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,13000,2.8848648071289062e-05,8034.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003936767578125,-3624.0,61.65349245071411
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,14000,3.695487976074219e-05,8678.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0038280487060546875,-3902.0,65.44551181793213
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,15000,3.337860107421875e-05,9305.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003990650177001953,-4162.0,69.476881980896
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,16000,2.2649765014648438e-05,9983.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0028531551361083984,-4421.0,73.33259439468384
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,17000,2.1457672119140625e-05,10601.0,PPOWithMultipleTrajectoriesMultiOutputs,0.002688884735107422,-4723.0,77.15276885032654
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,100000,Random,18000,3.647804260253906e-05,11264.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004134178161621094,-4959.0,80.81685853004456
