game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_TabularQLearning,1000000,Random,0,4.601478576660156e-05,0.0,TabularQLearning,0.0003230571746826172,-1.0,0.00036907196044921875
TicTacToe,Random_VS_TabularQLearning,1000000,Random,10000,1.8358230590820312e-05,5235.0,TabularQLearning,0.0005371570587158203,-3573.0,5.443807125091553
TicTacToe,Random_VS_TabularQLearning,1000000,Random,20000,1.9311904907226562e-05,9898.0,TabularQLearning,0.00047969818115234375,-7862.0,10.802165508270264
TicTacToe,Random_VS_TabularQLearning,1000000,Random,30000,1.430511474609375e-05,14157.0,TabularQLearning,0.00045418739318847656,-12716.0,16.038313627243042
TicTacToe,Random_VS_TabularQLearning,1000000,Random,40000,1.9550323486328125e-05,17851.0,TabularQLearning,0.0005784034729003906,-18245.0,21.17371916770935
TicTacToe,Random_VS_TabularQLearning,1000000,Random,50000,1.811981201171875e-05,20963.0,TabularQLearning,0.0004620552062988281,-24501.0,26.399712800979614
TicTacToe,Random_VS_TabularQLearning,1000000,Random,60000,1.4543533325195312e-05,23409.0,TabularQLearning,0.00040411949157714844,-31594.0,31.41673517227173
TicTacToe,Random_VS_TabularQLearning,1000000,Random,70000,2.4318695068359375e-05,25402.0,TabularQLearning,0.0005156993865966797,-39201.0,36.2443733215332
TicTacToe,Random_VS_TabularQLearning,1000000,Random,80000,1.4543533325195312e-05,27214.0,TabularQLearning,0.0004265308380126953,-47031.0,41.05728840827942
TicTacToe,Random_VS_TabularQLearning,1000000,Random,90000,1.33514404296875e-05,28897.0,TabularQLearning,0.0004150867462158203,-55049.0,45.81546640396118
TicTacToe,Random_VS_TabularQLearning,1000000,Random,100000,1.5974044799804688e-05,30127.0,TabularQLearning,0.00044798851013183594,-63570.0,50.54156470298767
TicTacToe,Random_VS_TabularQLearning,1000000,Random,110000,1.5020370483398438e-05,31395.0,TabularQLearning,0.0004668235778808594,-72062.0,55.54285740852356
TicTacToe,Random_VS_TabularQLearning,1000000,Random,120000,1.5974044799804688e-05,32885.0,TabularQLearning,0.0004489421844482422,-80375.0,60.323891162872314
TicTacToe,Random_VS_TabularQLearning,1000000,Random,130000,1.2636184692382812e-05,34145.0,TabularQLearning,0.00045490264892578125,-88898.0,65.06927514076233
TicTacToe,Random_VS_TabularQLearning,1000000,Random,140000,1.2874603271484375e-05,35252.0,TabularQLearning,0.0004138946533203125,-97617.0,69.73526382446289
TicTacToe,Random_VS_TabularQLearning,1000000,Random,150000,1.5735626220703125e-05,36255.0,TabularQLearning,0.00048041343688964844,-106456.0,74.50568437576294
TicTacToe,Random_VS_TabularQLearning,1000000,Random,160000,1.9311904907226562e-05,37002.0,TabularQLearning,0.00038886070251464844,-115565.0,79.29716610908508
TicTacToe,Random_VS_TabularQLearning,1000000,Random,170000,2.5272369384765625e-05,37783.0,TabularQLearning,0.0008878707885742188,-124696.0,84.29081392288208
TicTacToe,Random_VS_TabularQLearning,1000000,Random,180000,1.52587890625e-05,38527.0,TabularQLearning,0.0004527568817138672,-133841.0,89.09235525131226
TicTacToe,Random_VS_TabularQLearning,1000000,Random,190000,1.4781951904296875e-05,39385.0,TabularQLearning,0.00041794776916503906,-142859.0,93.8838312625885
TicTacToe,Random_VS_TabularQLearning,1000000,Random,200000,2.4080276489257812e-05,40202.0,TabularQLearning,0.0006568431854248047,-151917.0,98.7310221195221
TicTacToe,Random_VS_TabularQLearning,1000000,Random,210000,1.4781951904296875e-05,40989.0,TabularQLearning,0.00043892860412597656,-161037.0,103.50750756263733
TicTacToe,Random_VS_TabularQLearning,1000000,Random,220000,1.5020370483398438e-05,41888.0,TabularQLearning,0.00028014183044433594,-170042.0,108.26421761512756
TicTacToe,Random_VS_TabularQLearning,1000000,Random,230000,1.811981201171875e-05,42802.0,TabularQLearning,0.0005397796630859375,-178993.0,113.22240996360779
TicTacToe,Random_VS_TabularQLearning,1000000,Random,240000,1.4543533325195312e-05,43920.0,TabularQLearning,0.0004162788391113281,-187789.0,118.06750297546387
TicTacToe,Random_VS_TabularQLearning,1000000,Random,250000,1.4066696166992188e-05,44858.0,TabularQLearning,0.00043010711669921875,-196777.0,122.99952101707458
TicTacToe,Random_VS_TabularQLearning,1000000,Random,260000,1.2874603271484375e-05,45681.0,TabularQLearning,0.0004010200500488281,-205911.0,127.6898729801178
TicTacToe,Random_VS_TabularQLearning,1000000,Random,270000,1.4066696166992188e-05,46564.0,TabularQLearning,0.00042176246643066406,-214951.0,132.45895648002625
TicTacToe,Random_VS_TabularQLearning,1000000,Random,280000,1.8835067749023438e-05,47328.0,TabularQLearning,0.0005407333374023438,-224099.0,137.27813911437988
TicTacToe,Random_VS_TabularQLearning,1000000,Random,290000,1.9788742065429688e-05,48059.0,TabularQLearning,0.0005388259887695312,-233279.0,142.38930082321167
TicTacToe,Random_VS_TabularQLearning,1000000,Random,300000,1.3113021850585938e-05,48925.0,TabularQLearning,0.0004467964172363281,-242327.0,147.14215993881226
TicTacToe,Random_VS_TabularQLearning,1000000,Random,310000,3.719329833984375e-05,49711.0,TabularQLearning,0.0006642341613769531,-251477.0,151.85202407836914
TicTacToe,Random_VS_TabularQLearning,1000000,Random,320000,1.4066696166992188e-05,50425.0,TabularQLearning,0.00026798248291015625,-260742.0,156.63467144966125
TicTacToe,Random_VS_TabularQLearning,1000000,Random,330000,1.5497207641601562e-05,51172.0,TabularQLearning,0.0002949237823486328,-269960.0,161.3410141468048
TicTacToe,Random_VS_TabularQLearning,1000000,Random,340000,1.811981201171875e-05,51919.0,TabularQLearning,0.0005090236663818359,-279183.0,166.01049947738647
TicTacToe,Random_VS_TabularQLearning,1000000,Random,350000,1.9550323486328125e-05,52704.0,TabularQLearning,0.00041294097900390625,-288374.0,170.93397498130798
TicTacToe,Random_VS_TabularQLearning,1000000,Random,360000,1.5735626220703125e-05,53425.0,TabularQLearning,0.00044226646423339844,-297610.0,175.59486865997314
TicTacToe,Random_VS_TabularQLearning,1000000,Random,370000,1.3589859008789062e-05,54198.0,TabularQLearning,0.000438690185546875,-306771.0,180.41054248809814
TicTacToe,Random_VS_TabularQLearning,1000000,Random,380000,1.5020370483398438e-05,54973.0,TabularQLearning,0.0004699230194091797,-315938.0,185.1452510356903
TicTacToe,Random_VS_TabularQLearning,1000000,Random,390000,1.2636184692382812e-05,55653.0,TabularQLearning,0.000392913818359375,-325195.0,189.84223985671997
TicTacToe,Random_VS_TabularQLearning,1000000,Random,400000,1.0728836059570312e-05,56459.0,TabularQLearning,0.0004429817199707031,-334340.0,194.62235736846924
TicTacToe,Random_VS_TabularQLearning,1000000,Random,410000,2.2172927856445312e-05,57215.0,TabularQLearning,0.00045299530029296875,-343494.0,199.5995466709137
TicTacToe,Random_VS_TabularQLearning,1000000,Random,420000,1.3828277587890625e-05,57958.0,TabularQLearning,0.0004353523254394531,-352702.0,204.30129528045654
TicTacToe,Random_VS_TabularQLearning,1000000,Random,430000,1.2874603271484375e-05,58699.0,TabularQLearning,0.00047588348388671875,-361900.0,209.05252361297607
TicTacToe,Random_VS_TabularQLearning,1000000,Random,440000,1.4543533325195312e-05,59464.0,TabularQLearning,0.0004978179931640625,-371079.0,213.7651081085205
TicTacToe,Random_VS_TabularQLearning,1000000,Random,450000,1.6689300537109375e-05,60224.0,TabularQLearning,0.0004858970642089844,-380271.0,218.57682347297668
TicTacToe,Random_VS_TabularQLearning,1000000,Random,460000,2.0265579223632812e-05,60987.0,TabularQLearning,0.0007770061492919922,-389460.0,223.49045300483704
TicTacToe,Random_VS_TabularQLearning,1000000,Random,470000,1.4066696166992188e-05,61745.0,TabularQLearning,0.0004258155822753906,-398656.0,228.49966549873352
