game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_TabularQLearning,100000,Random,0,4.172325134277344e-05,1.0,TabularQLearning,0.0002090930938720703,0.0,0.00025081634521484375
TicTacToe,Random_VS_TabularQLearning,100000,Random,1000,2.7418136596679688e-05,584.0,TabularQLearning,0.0005011558532714844,-297.0,0.49776268005371094
TicTacToe,Random_VS_TabularQLearning,100000,Random,2000,3.2901763916015625e-05,1136.0,TabularQLearning,0.00044918060302734375,-624.0,1.0494227409362793
TicTacToe,Random_VS_TabularQLearning,100000,Random,3000,1.9788742065429688e-05,1690.0,TabularQLearning,0.0003249645233154297,-954.0,1.6295559406280518
TicTacToe,Random_VS_TabularQLearning,100000,Random,4000,1.6927719116210938e-05,2213.0,TabularQLearning,0.0004315376281738281,-1299.0,2.2112090587615967
TicTacToe,Random_VS_TabularQLearning,100000,Random,5000,1.8835067749023438e-05,2750.0,TabularQLearning,0.00043487548828125,-1646.0,2.7751505374908447
TicTacToe,Random_VS_TabularQLearning,100000,Random,6000,2.7179718017578125e-05,3259.0,TabularQLearning,0.00045990943908691406,-2029.0,3.3661410808563232
TicTacToe,Random_VS_TabularQLearning,100000,Random,7000,2.1696090698242188e-05,3762.0,TabularQLearning,0.0005841255187988281,-2388.0,3.9460809230804443
TicTacToe,Random_VS_TabularQLearning,100000,Random,8000,6.699562072753906e-05,4262.0,TabularQLearning,0.0013918876647949219,-2796.0,4.670855760574341
TicTacToe,Random_VS_TabularQLearning,100000,Random,9000,3.0040740966796875e-05,4785.0,TabularQLearning,0.0005488395690917969,-3164.0,5.264570713043213
TicTacToe,Random_VS_TabularQLearning,100000,Random,10000,1.33514404296875e-05,5280.0,TabularQLearning,0.0004723072052001953,-3568.0,5.8160765171051025
TicTacToe,Random_VS_TabularQLearning,100000,Random,11000,1.5974044799804688e-05,5782.0,TabularQLearning,0.00034689903259277344,-3956.0,6.373600721359253
TicTacToe,Random_VS_TabularQLearning,100000,Random,12000,2.288818359375e-05,6288.0,TabularQLearning,0.0005478858947753906,-4339.0,6.922456741333008
TicTacToe,Random_VS_TabularQLearning,100000,Random,13000,1.7881393432617188e-05,6771.0,TabularQLearning,0.00047206878662109375,-4741.0,7.484981060028076
TicTacToe,Random_VS_TabularQLearning,100000,Random,14000,3.504753112792969e-05,7259.0,TabularQLearning,0.0006592273712158203,-5149.0,8.057164192199707
TicTacToe,Random_VS_TabularQLearning,100000,Random,15000,1.7881393432617188e-05,7736.0,TabularQLearning,0.00047206878662109375,-5556.0,8.606457471847534
TicTacToe,Random_VS_TabularQLearning,100000,Random,16000,1.52587890625e-05,8174.0,TabularQLearning,0.0005080699920654297,-6011.0,9.137566328048706
TicTacToe,Random_VS_TabularQLearning,100000,Random,17000,2.193450927734375e-05,8619.0,TabularQLearning,0.0005464553833007812,-6448.0,9.743658304214478
TicTacToe,Random_VS_TabularQLearning,100000,Random,18000,1.2874603271484375e-05,9068.0,TabularQLearning,0.0002701282501220703,-6904.0,10.287693738937378
TicTacToe,Random_VS_TabularQLearning,100000,Random,19000,1.3828277587890625e-05,9515.0,TabularQLearning,0.00047397613525390625,-7363.0,10.828216314315796
TicTacToe,Random_VS_TabularQLearning,100000,Random,20000,1.7404556274414062e-05,9953.0,TabularQLearning,0.00047326087951660156,-7821.0,11.51404619216919
TicTacToe,Random_VS_TabularQLearning,100000,Random,21000,3.0040740966796875e-05,10399.0,TabularQLearning,0.0006339550018310547,-8273.0,12.084139347076416
TicTacToe,Random_VS_TabularQLearning,100000,Random,22000,2.7894973754882812e-05,10845.0,TabularQLearning,0.0005803108215332031,-8738.0,12.664742708206177
TicTacToe,Random_VS_TabularQLearning,100000,Random,23000,1.9311904907226562e-05,11287.0,TabularQLearning,0.0005550384521484375,-9202.0,13.20557165145874
TicTacToe,Random_VS_TabularQLearning,100000,Random,24000,1.3113021850585938e-05,11715.0,TabularQLearning,0.0004832744598388672,-9675.0,13.726588010787964
TicTacToe,Random_VS_TabularQLearning,100000,Random,25000,1.9311904907226562e-05,12165.0,TabularQLearning,0.0005428791046142578,-10128.0,14.257771015167236
TicTacToe,Random_VS_TabularQLearning,100000,Random,26000,1.9073486328125e-05,12614.0,TabularQLearning,0.0005228519439697266,-10592.0,14.808032989501953
TicTacToe,Random_VS_TabularQLearning,100000,Random,27000,2.288818359375e-05,13029.0,TabularQLearning,0.0005090236663818359,-11097.0,15.351542711257935
TicTacToe,Random_VS_TabularQLearning,100000,Random,28000,1.9073486328125e-05,13470.0,TabularQLearning,0.0005679130554199219,-11568.0,15.889011859893799
TicTacToe,Random_VS_TabularQLearning,100000,Random,29000,1.9788742065429688e-05,13862.0,TabularQLearning,0.0004892349243164062,-12078.0,16.427490949630737
TicTacToe,Random_VS_TabularQLearning,100000,Random,30000,1.7881393432617188e-05,14234.0,TabularQLearning,0.0004119873046875,-12620.0,16.959550857543945
TicTacToe,Random_VS_TabularQLearning,100000,Random,31000,3.147125244140625e-05,14643.0,TabularQLearning,0.0005347728729248047,-13128.0,17.488426685333252
TicTacToe,Random_VS_TabularQLearning,100000,Random,32000,1.2159347534179688e-05,15048.0,TabularQLearning,0.0004038810729980469,-13650.0,18.01429319381714
TicTacToe,Random_VS_TabularQLearning,100000,Random,33000,2.1457672119140625e-05,15449.0,TabularQLearning,0.0004832744598388672,-14170.0,18.51854419708252
TicTacToe,Random_VS_TabularQLearning,100000,Random,34000,1.3113021850585938e-05,15830.0,TabularQLearning,0.0004372596740722656,-14705.0,19.03399634361267
