game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,0,4.076957702636719e-05,0.0,PPOWithMultipleTrajectoriesMultiOutputs,0.10191822052001953,-1.0,0.1019589900970459
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,100,2.5033950805664062e-05,62.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0037658214569091797,-23.0,0.4413125514984131
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,200,2.5033950805664062e-05,119.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003530263900756836,-53.0,0.812018871307373
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,300,2.09808349609375e-05,179.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0027511119842529297,-83.0,1.1589293479919434
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,400,2.5033950805664062e-05,237.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0037779808044433594,-113.0,1.5324082374572754
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,500,2.7418136596679688e-05,288.0,PPOWithMultipleTrajectoriesMultiOutputs,0.00396275520324707,-146.0,1.8745975494384766
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,600,2.6941299438476562e-05,338.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0023741722106933594,-180.0,2.218421220779419
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,700,2.6941299438476562e-05,395.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0036602020263671875,-204.0,2.5838613510131836
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,800,2.6464462280273438e-05,451.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0035467147827148438,-233.0,2.9077494144439697
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,900,2.8371810913085938e-05,511.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003815174102783203,-258.0,3.245779514312744
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1000,1.52587890625e-05,566.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0025730133056640625,-291.0,3.570183038711548
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1100,1.9073486328125e-05,616.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0027086734771728516,-327.0,3.9113714694976807
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1200,1.6927719116210938e-05,672.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0018849372863769531,-352.0,4.3527891635894775
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1300,2.3126602172851562e-05,725.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003812074661254883,-390.0,4.692150592803955
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1400,2.7894973754882812e-05,786.0,PPOWithMultipleTrajectoriesMultiOutputs,0.004117250442504883,-414.0,5.3815436363220215
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1500,2.86102294921875e-05,844.0,PPOWithMultipleTrajectoriesMultiOutputs,0.0036101341247558594,-447.0,5.72999382019043
TicTacToe,Random_VS_PPOWithMultipleTrajectoriesMultiOutputs,10000,Random,1600,3.3855438232421875e-05,896.0,PPOWithMultipleTrajectoriesMultiOutputs,0.003910064697265625,-480.0,6.124401092529297
