game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_Random,1000,Random,0,3.0279159545898438e-05,1.0,Random,1.1920928955078125e-05,0.0,4.220008850097656e-05
TicTacToe,Random_VS_Random,1000,Random,10,2.3365020751953125e-05,6.0,Random,1.7881393432617188e-05,-2.0,0.0005645751953125
TicTacToe,Random_VS_Random,1000,Random,20,2.9802322387695312e-05,12.0,Random,2.5510787963867188e-05,-3.0,0.001033782958984375
TicTacToe,Random_VS_Random,1000,Random,30,1.6689300537109375e-05,18.0,Random,1.6927719116210938e-05,-5.0,0.0013806819915771484
TicTacToe,Random_VS_Random,1000,Random,40,1.6927719116210938e-05,25.0,Random,1.3113021850585938e-05,-6.0,0.0017337799072265625
TicTacToe,Random_VS_Random,1000,Random,50,1.2874603271484375e-05,30.0,Random,1.1682510375976562e-05,-9.0,0.002070188522338867
TicTacToe,Random_VS_Random,1000,Random,60,1.52587890625e-05,36.0,Random,1.621246337890625e-05,-12.0,0.002360820770263672
TicTacToe,Random_VS_Random,1000,Random,70,1.9550323486328125e-05,43.0,Random,1.5974044799804688e-05,-14.0,0.002727985382080078
TicTacToe,Random_VS_Random,1000,Random,80,1.5974044799804688e-05,51.0,Random,1.1920928955078125e-05,-16.0,0.002971172332763672
TicTacToe,Random_VS_Random,1000,Random,90,2.384185791015625e-05,58.0,Random,2.4557113647460938e-05,-17.0,0.003309965133666992
TicTacToe,Random_VS_Random,1000,Random,100,1.4066696166992188e-05,64.0,Random,9.775161743164062e-06,-21.0,0.003682374954223633
TicTacToe,Random_VS_Random,1000,Random,110,1.9550323486328125e-05,69.0,Random,1.5974044799804688e-05,-26.0,0.003999233245849609
TicTacToe,Random_VS_Random,1000,Random,120,2.4080276489257812e-05,75.0,Random,1.4543533325195312e-05,-28.0,0.004346132278442383
TicTacToe,Random_VS_Random,1000,Random,130,1.8596649169921875e-05,77.0,Random,1.9073486328125e-05,-35.0,0.004684925079345703
TicTacToe,Random_VS_Random,1000,Random,140,1.6927719116210938e-05,84.0,Random,1.5974044799804688e-05,-38.0,0.005011796951293945
TicTacToe,Random_VS_Random,1000,Random,150,1.9073486328125e-05,90.0,Random,1.6927719116210938e-05,-41.0,0.005375862121582031
TicTacToe,Random_VS_Random,1000,Random,160,3.170967102050781e-05,97.0,Random,3.2901763916015625e-05,-42.0,0.005841493606567383
TicTacToe,Random_VS_Random,1000,Random,170,3.504753112792969e-05,103.0,Random,2.6941299438476562e-05,-46.0,0.006295919418334961
TicTacToe,Random_VS_Random,1000,Random,180,2.002716064453125e-05,109.0,Random,1.7881393432617188e-05,-47.0,0.006707191467285156
TicTacToe,Random_VS_Random,1000,Random,190,1.9788742065429688e-05,114.0,Random,1.5735626220703125e-05,-52.0,0.007072925567626953
TicTacToe,Random_VS_Random,1000,Random,200,1.4543533325195312e-05,121.0,Random,1.0967254638671875e-05,-54.0,0.0073931217193603516
TicTacToe,Random_VS_Random,1000,Random,210,1.621246337890625e-05,127.0,Random,1.2159347534179688e-05,-57.0,0.0077054500579833984
TicTacToe,Random_VS_Random,1000,Random,220,1.6927719116210938e-05,133.0,Random,1.1920928955078125e-05,-61.0,0.007984161376953125
