game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
TicTacToe,Random_VS_Random,1000000,Random,0,3.790855407714844e-05,1.0,Random,1.5020370483398438e-05,0.0,5.2928924560546875e-05
TicTacToe,Random_VS_Random,1000000,Random,10000,1.5974044799804688e-05,5876.0,Random,1.5974044799804688e-05,-2905.0,0.33611011505126953
TicTacToe,Random_VS_Random,1000000,Random,20000,1.3828277587890625e-05,11721.0,Random,7.867813110351562e-06,-5780.0,0.6691579818725586
TicTacToe,Random_VS_Random,1000000,Random,30000,2.5272369384765625e-05,17578.0,Random,2.09808349609375e-05,-8630.0,1.0047399997711182
TicTacToe,Random_VS_Random,1000000,Random,40000,1.5497207641601562e-05,23305.0,Random,1.0967254638671875e-05,-11548.0,1.3648860454559326
TicTacToe,Random_VS_Random,1000000,Random,50000,1.1205673217773438e-05,29141.0,Random,7.867813110351562e-06,-14469.0,1.6968255043029785
TicTacToe,Random_VS_Random,1000000,Random,60000,2.002716064453125e-05,35018.0,Random,1.52587890625e-05,-17394.0,2.0266358852386475
TicTacToe,Random_VS_Random,1000000,Random,70000,1.1920928955078125e-05,40729.0,Random,7.867813110351562e-06,-20356.0,2.3586766719818115
TicTacToe,Random_VS_Random,1000000,Random,80000,2.2172927856445312e-05,46613.0,Random,1.5735626220703125e-05,-23254.0,2.69018816947937
TicTacToe,Random_VS_Random,1000000,Random,90000,2.4557113647460938e-05,52480.0,Random,2.5510787963867188e-05,-26111.0,3.032611846923828
TicTacToe,Random_VS_Random,1000000,Random,100000,1.2636184692382812e-05,58330.0,Random,1.4066696166992188e-05,-29004.0,3.3650012016296387
TicTacToe,Random_VS_Random,1000000,Random,110000,1.3113021850585938e-05,64180.0,Random,8.821487426757812e-06,-31885.0,3.707324266433716
TicTacToe,Random_VS_Random,1000000,Random,120000,1.71661376953125e-05,70099.0,Random,1.5735626220703125e-05,-34658.0,4.039697647094727
TicTacToe,Random_VS_Random,1000000,Random,130000,2.002716064453125e-05,75924.0,Random,1.5974044799804688e-05,-37526.0,4.375457286834717
TicTacToe,Random_VS_Random,1000000,Random,140000,1.239776611328125e-05,81780.0,Random,8.106231689453125e-06,-40359.0,4.746998071670532
TicTacToe,Random_VS_Random,1000000,Random,150000,1.8835067749023438e-05,87637.0,Random,1.9311904907226562e-05,-43231.0,5.09278130531311
TicTacToe,Random_VS_Random,1000000,Random,160000,2.09808349609375e-05,93477.0,Random,1.5735626220703125e-05,-46101.0,5.45843243598938
TicTacToe,Random_VS_Random,1000000,Random,170000,1.5974044799804688e-05,99313.0,Random,1.7881393432617188e-05,-48998.0,5.867178440093994
TicTacToe,Random_VS_Random,1000000,Random,180000,2.5033950805664062e-05,105207.0,Random,2.0742416381835938e-05,-51803.0,6.221597909927368
TicTacToe,Random_VS_Random,1000000,Random,190000,1.9788742065429688e-05,111099.0,Random,1.6689300537109375e-05,-54650.0,6.583265781402588
TicTacToe,Random_VS_Random,1000000,Random,200000,1.2636184692382812e-05,116981.0,Random,9.059906005859375e-06,-57484.0,6.921204328536987
TicTacToe,Random_VS_Random,1000000,Random,210000,1.2636184692382812e-05,122831.0,Random,1.1920928955078125e-05,-60374.0,7.2548911571502686
TicTacToe,Random_VS_Random,1000000,Random,220000,2.288818359375e-05,128731.0,Random,1.7404556274414062e-05,-63158.0,7.58686637878418
TicTacToe,Random_VS_Random,1000000,Random,230000,2.193450927734375e-05,134566.0,Random,1.621246337890625e-05,-66059.0,7.924553155899048
TicTacToe,Random_VS_Random,1000000,Random,240000,1.3828277587890625e-05,140441.0,Random,1.1205673217773438e-05,-68939.0,8.305263757705688
TicTacToe,Random_VS_Random,1000000,Random,250000,1.71661376953125e-05,146259.0,Random,1.621246337890625e-05,-71827.0,8.651832818984985
TicTacToe,Random_VS_Random,1000000,Random,260000,2.384185791015625e-05,152144.0,Random,1.4066696166992188e-05,-74684.0,8.985247373580933
TicTacToe,Random_VS_Random,1000000,Random,270000,1.9788742065429688e-05,157951.0,Random,1.5020370483398438e-05,-77611.0,9.317744255065918
