game,battle_name,num_of_games,agent1_name,round_number,agent1_mean_action_duration_sum,agent1_mean_accumulated_reward_sum,agent2_name,agent2_mean_action_duration_sum,agent2_mean_accumulated_reward_sum,mean_run_duration
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,0,5.810100555419922,29.0,PPOWithMultipleTrajectoriesMultiOutputs,4.317976474761963,-29.0,10.128077030181885
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,10,4.646639108657837,1.0,PPOWithMultipleTrajectoriesMultiOutputs,4.586317300796509,-1.0,97.34840321540833
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,20,4.089789628982544,-41.0,PPOWithMultipleTrajectoriesMultiOutputs,4.2823803424835205,41.0,181.52100729942322
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,30,3.584442377090454,-167.0,PPOWithMultipleTrajectoriesMultiOutputs,3.6844611167907715,167.0,257.22996282577515
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,40,3.535126209259033,-220.0,PPOWithMultipleTrajectoriesMultiOutputs,3.5052011013031006,220.0,329.1185562610626
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,50,3.6173784732818604,-229.0,PPOWithMultipleTrajectoriesMultiOutputs,3.612292528152466,229.0,399.8981547355652
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,60,3.4915199279785156,-154.0,PPOWithMultipleTrajectoriesMultiOutputs,3.4809107780456543,154.0,470.1048700809479
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,70,3.4339025020599365,-140.0,PPOWithMultipleTrajectoriesMultiOutputs,3.4147939682006836,140.0,539.1749696731567
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,80,3.4806060791015625,-122.0,PPOWithMultipleTrajectoriesMultiOutputs,3.4861810207366943,122.0,608.1363382339478
WindJammers,PPOWithMultipleTrajectoriesMultiOutputs_VS_PPOWithMultipleTrajectoriesMultiOutputs,1000,PPOWithMultipleTrajectoriesMultiOutputs,90,3.4622251987457275,-97.0,PPOWithMultipleTrajectoriesMultiOutputs,3.4506845474243164,97.0,677.7556912899017
